39.7500,14.0833,27.0318,-0.0726,0.0280,-0.0639,0.0721,-0.0624,0.0944,-0.0626,0.1032
39.8333,14.0833,26.9868,-0.0732,0.0246,-0.0652,0.0664,-0.0664,0.0892,-0.0505,0.0844
39.9167,14.0833,26.9460,-0.0605,0.0146,-0.0537,0.0521,-0.0540,0.0718,-0.0327,0.0494
40.0000,14.0833,26.9069,-0.0364,0.0047,-0.0304,0.0396,-0.0215,0.0552,-0.0010,0.0206
40.0833,14.0833,26.8882,-0.0172,0.0002,-0.0110,0.0303,0.0066,0.0436,0.0260,-0.0010
40.1667,14.0833,26.8782,-0.0019,-0.0013,0.0050,0.0269,0.0221,0.0408,0.0484,0.0012
40.2500,14.0833,26.8597,0.0054,-0.0043,0.0119,0.0213,0.0179,0.0378,0.0464,0.0311
40.3333,14.0833,26.8051,0.0061,-0.0081,0.0107,0.0149,-0.0009,0.0326,-0.0055,0.0504
40.4167,14.0833,26.7232,-0.0107,-0.0116,-0.0077,0.0077,-0.0284,0.0212,-0.0576,0.0423
40.5000,14.0833,26.6410,-0.0352,-0.0071,-0.0364,0.0070,-0.0584,0.0123,-0.0637,0.0172
40.5833,14.0833,26.5305,-0.0148,-0.0009,-0.0185,0.0140,-0.0254,0.0181,-0.0123,0.0114
40.6667,14.0833,27.0552,-0.0099,0.0017,-0.0094,0.0125,-0.0134,0.0124,-0.0156,0.0101
40.7500,14.0833,27.1917,-0.0027,0.0016,0.0009,0.0102,0.0005,0.0096,-0.0140,0.0099
42.4167,14.0833,27.3945,0.0217,-0.0112,0.0224,-0.0210,-0.0117,0.0021,-0.0330,0.0018
42.5000,14.0833,27.0050,0.1125,-0.0489,0.0782,-0.0637,-0.0124,0.0028,-0.0316,0.0019
42.5833,14.0833,26.5360,0.1278,-0.0893,0.0756,-0.0955,-0.0169,0.0108,-0.0293,0.0018
42.6667,14.0833,26.3941,0.0783,-0.0833,0.0504,-0.0858,-0.0083,0.0043,-0.0249,0.0051
42.7500,14.0833,26.2214,0.0325,-0.0496,0.0215,-0.0597,-0.0032,-0.0025,-0.0196,0.0071
38.0833,14.1667,28.1696,0.0142,-0.0045,0.0203,0.0058,0.0174,0.0013,0.0029,0.0020
38.1667,14.1667,27.9223,0.0330,0.0045,0.0430,0.0192,0.0354,0.0131,0.0051,0.0008
38.2500,14.1667,27.7466,0.0488,-0.0081,0.0609,0.0103,0.0487,0.0052,0.0057,-0.0038
38.3333,14.1667,27.5713,0.0494,-0.0280,0.0607,-0.0066,0.0436,-0.0115,0.0201,-0.0089
38.4167,14.1667,27.4560,0.0466,-0.0350,0.0585,-0.0107,0.0504,-0.0123,0.0507,-0.0083
38.5000,14.1667,27.3890,0.0444,-0.0252,0.0566,0.0020,0.0631,0.0072,0.0771,0.0070
38.5833,14.1667,27.3425,0.0321,-0.0082,0.0440,0.0208,0.0580,0.0299,0.0778,0.0297
38.6667,14.1667,27.3217,0.0149,0.0114,0.0253,0.0438,0.0328,0.0537,0.0462,0.0538
38.7500,14.1667,27.3076,-0.0025,0.0202,0.0044,0.0556,-0.0021,0.0646,-0.0131,0.0578
38.8333,14.1667,27.2823,-0.0052,0.0196,-0.0016,0.0584,-0.0141,0.0668,-0.0525,0.0494
38.9167,14.1667,27.2486,0.0056,0.0126,0.0084,0.0549,0.0035,0.0657,-0.0414,0.0495
39.0000,14.1667,27.2000,0.0221,0.0064,0.0250,0.0504,0.0315,0.0646,0.0036,0.0627
39.0833,14.1667,27.1702,0.0294,0.0018,0.0327,0.0474,0.0440,0.0631,0.0318,0.0813
39.1667,14.1667,27.1449,0.0292,-0.0013,0.0327,0.0465,0.0454,0.0621,0.0382,0.0858
39.2500,14.1667,27.1520,0.0217,-0.0046,0.0265,0.0450,0.0380,0.0596,0.0298,0.0800
39.3333,14.1667,27.1661,0.0089,-0.0090,0.0146,0.0430,0.0233,0.0571,0.0170,0.0752
39.4167,14.1667,27.1453,-0.0096,-0.0107,-0.0033,0.0415,0.0002,0.0578,-0.0062,0.0767
39.5000,14.1667,27.0936,-0.0291,-0.0062,-0.0219,0.0451,-0.0234,0.0640,-0.0376,0.0812
39.5833,14.1667,27.0417,-0.0546,0.0047,-0.0456,0.0538,-0.0484,0.0740,-0.0674,0.0856
39.6667,14.1667,27.0232,-0.0676,0.0197,-0.0583,0.0644,-0.0593,0.0860,-0.0698,0.0850
39.7500,14.1667,26.9940,-0.0703,0.0253,-0.0618,0.0673,-0.0614,0.0895,-0.0507,0.0760
39.8333,14.1667,26.9595,-0.0629,0.0187,-0.0556,0.0573,-0.0554,0.0794,-0.0279,0.0553
39.9167,14.1667,26.9308,-0.0462,0.0060,-0.0407,0.0412,-0.0369,0.0613,-0.0088,0.0294
40.0000,14.1667,26.9051,-0.0253,-0.0056,-0.0209,0.0268,-0.0102,0.0443,0.0154,0.0105
40.0833,14.1667,26.8839,-0.0092,-0.0112,-0.0045,0.0181,0.0100,0.0365,0.0285,0.0018
40.1667,14.1667,26.8525,0.0048,-0.0120,0.0100,0.0166,0.0205,0.0381,0.0289,0.0139
40.2500,14.1667,26.8179,0.0129,-0.0123,0.0188,0.0142,0.0183,0.0392,0.0212,0.0438
40.3333,14.1667,26.7527,0.0122,-0.0130,0.0182,0.0109,0.0056,0.0357,-0.0106,0.0585
40.4167,14.1667,26.6876,-0.0101,-0.0139,-0.0039,0.0060,-0.0204,0.0242,-0.0415,0.0452
40.5000,14.1667,26.6823,-0.0417,-0.0105,-0.0376,0.0041,-0.0532,0.0117,-0.0438,0.0209
40.5833,14.1667,26.6281,-0.0198,-0.0146,-0.0209,-0.0010,-0.0260,0.0036,-0.0111,0.0068
42.3333,14.1667,27.4251,0.0037,0.0006,0.0039,-0.0088,-0.0099,-0.0009,-0.0353,-0.0008
42.4167,14.1667,27.1524,0.0851,-0.0447,0.0655,-0.0470,-0.0112,-0.0001,-0.0356,0.0010
42.5000,14.1667,26.7655,0.1586,-0.0890,0.1008,-0.1006,-0.0138,0.0037,-0.0352,0.0020
42.5833,14.1667,26.4528,0.1128,-0.0882,0.0727,-0.0977,-0.0067,-0.0020,-0.0303,0.0021
42.6667,14.1667,26.2212,0.0423,-0.0551,0.0326,-0.0661,-0.0020,-0.0101,-0.0269,-0.0020
42.7500,14.1667,26.0508,0.0040,-0.0238,0.0069,-0.0410,-0.0027,-0.0123,-0.0175,0.0153
38.1667,14.2500,27.9367,0.0343,-0.0021,0.0383,0.0113,0.0353,0.0068,0.0056,-0.0002
38.2500,14.2500,27.7542,0.0616,-0.0031,0.0708,0.0170,0.0612,0.0082,0.0085,-0.0005
38.3333,14.2500,27.5785,0.0582,-0.0198,0.0682,0.0028,0.0518,-0.0062,0.0202,0.0024
38.4167,14.2500,27.4743,0.0427,-0.0301,0.0528,-0.0040,0.0427,-0.0104,0.0417,0.0154
38.5000,14.2500,27.4166,0.0315,-0.0246,0.0411,0.0050,0.0446,0.0060,0.0585,0.0385
38.5833,14.2500,27.3769,0.0179,-0.0117,0.0262,0.0207,0.0374,0.0289,0.0562,0.0612
38.6667,14.2500,27.3513,0.0068,0.0024,0.0122,0.0380,0.0196,0.0508,0.0338,0.0828
38.7500,14.2500,27.3160,-0.0021,0.0070,0.0001,0.0454,-0.0041,0.0566,-0.0079,0.0846
38.8333,14.2500,27.2749,0.0001,0.0017,0.0008,0.0430,-0.0090,0.0504,-0.0372,0.0653
38.9167,14.2500,27.2355,0.0121,-0.0072,0.0120,0.0364,0.0081,0.0425,-0.0330,0.0462
39.0000,14.2500,27.1919,0.0272,-0.0134,0.0274,0.0313,0.0316,0.0396,-0.0023,0.0454
39.0833,14.2500,27.1725,0.0338,-0.0185,0.0343,0.0282,0.0421,0.0405,0.0212,0.0638
39.1667,14.2500,27.1514,0.0341,-0.0204,0.0348,0.0276,0.0436,0.0433,0.0341,0.0792
39.2500,14.2500,27.1465,0.0272,-0.0230,0.0296,0.0274,0.0379,0.0459,0.0313,0.0870
39.3333,14.2500,27.1172,0.0135,-0.0242,0.0168,0.0280,0.0213,0.0479,0.0177,0.0881
39.4167,14.2500,27.0581,-0.0086,-0.0198,-0.0031,0.0324,-0.0038,0.0537,-0.0080,0.0878
39.5000,14.2500,27.0180,-0.0341,-0.0069,-0.0264,0.0428,-0.0306,0.0647,-0.0404,0.0855
39.5833,14.2500,27.0087,-0.0620,0.0076,-0.0528,0.0540,-0.0560,0.0746,-0.0662,0.0795
39.6667,14.2500,27.0072,-0.0710,0.0205,-0.0623,0.0626,-0.0632,0.0823,-0.0640,0.0661
39.7500,14.2500,26.9821,-0.0638,0.0212,-0.0564,0.0601,-0.0559,0.0801,-0.0359,0.0521
39.8333,14.2500,26.9549,-0.0495,0.0096,-0.0435,0.0446,-0.0419,0.0646,-0.0123,0.0332
39.9167,14.2500,26.9411,-0.0306,-0.0043,-0.0252,0.0276,-0.0210,0.0462,0.0067,0.0162
40.0000,14.2500,26.9276,-0.0142,-0.0166,-0.0106,0.0126,-0.0024,0.0311,0.0229,0.0066
40.0833,14.2500,26.8981,-0.0028,-0.0227,0.0011,0.0056,0.0099,0.0276,0.0216,0.0095
40.1667,14.2500,26.8414,0.0082,-0.0215,0.0124,0.0062,0.0167,0.0328,0.0083,0.0280
40.2500,14.2500,26.7850,0.0163,-0.0179,0.0215,0.0089,0.0180,0.0385,0.0048,0.0495
40.3333,14.2500,26.7143,0.0142,-0.0132,0.0211,0.0104,0.0097,0.0379,-0.0080,0.0551
40.4167,14.2500,26.6786,-0.0100,-0.0115,-0.0010,0.0095,-0.0126,0.0301,-0.0250,0.0389
40.5000,14.2500,26.7646,-0.0442,-0.0136,-0.0354,0.0039,-0.0432,0.0147,-0.0256,0.0166
40.5833,14.2500,26.8336,-0.0282,-0.0121,-0.0246,0.0009,-0.0271,0.0048,-0.0075,0.0032
42.2500,14.2500,27.6024,-0.0047,-0.0001,0.0293,-0.0238,-0.0053,-0.0038,-0.0325,-0.0044
42.3333,14.2500,27.1525,0.0532,-0.0298,0.0438,-0.0410,-0.0078,-0.0012,-0.0347,-0.0033
42.4167,14.2500,26.9108,0.1395,-0.1018,0.1013,-0.0963,-0.0109,-0.0015,-0.0378,-0.0027
42.5000,14.2500,26.5617,0.1549,-0.1077,0.0996,-0.1169,-0.0034,-0.0070,-0.0378,0.0026
42.5833,14.2500,26.2754,0.0732,-0.0719,0.0563,-0.0823,0.0018,-0.0165,-0.0375,0.0012
42.6667,14.2500,26.0062,0.0082,-0.0335,0.0132,-0.0499,-0.0005,-0.0198,-0.0190,0.0064
42.7500,14.2500,25.8923,-0.0137,-0.0153,-0.0031,-0.0362,-0.0030,-0.0206,-0.0088,0.0112
38.1667,14.3333,27.9268,0.0252,-0.0042,0.0224,0.0133,0.0256,0.0052,0.0065,-0.0005
38.2500,14.3333,27.7462,0.0678,-0.0055,0.0730,0.0161,0.0674,0.0045,0.0076,-0.0015
38.3333,14.3333,27.5733,0.0678,-0.0152,0.0758,0.0083,0.0601,-0.0035,0.0126,0.0015
38.4167,14.3333,27.4754,0.0443,-0.0292,0.0518,-0.0009,0.0391,-0.0122,0.0255,0.0191
38.5000,14.3333,27.4122,0.0256,-0.0313,0.0310,0.0012,0.0278,-0.0036,0.0383,0.0458
38.5833,14.3333,27.3629,0.0108,-0.0257,0.0137,0.0104,0.0190,0.0150,0.0385,0.0696
38.6667,14.3333,27.3269,0.0034,-0.0188,0.0042,0.0203,0.0088,0.0334,0.0257,0.0895
38.7500,14.3333,27.2775,-0.0004,-0.0185,-0.0005,0.0229,-0.0020,0.0363,0.0014,0.0907
38.8333,14.3333,27.2367,0.0044,-0.0256,0.0035,0.0176,-0.0007,0.0260,-0.0154,0.0687
38.9167,14.3333,27.2008,0.0175,-0.0346,0.0158,0.0098,0.0143,0.0150,-0.0144,0.0414
39.0000,14.3333,27.1657,0.0307,-0.0407,0.0292,0.0047,0.0316,0.0103,-0.0015,0.0284
39.0833,14.3333,27.1484,0.0365,-0.0446,0.0347,0.0026,0.0384,0.0119,0.0105,0.0347
39.1667,14.3333,27.1133,0.0365,-0.0450,0.0349,0.0042,0.0379,0.0171,0.0235,0.0502
39.2500,14.3333,27.0840,0.0295,-0.0420,0.0295,0.0085,0.0316,0.0268,0.0259,0.0655
39.3333,14.3333,27.0232,0.0121,-0.0364,0.0142,0.0156,0.0142,0.0375,0.0146,0.0736
39.4167,14.3333,26.9796,-0.0137,-0.0223,-0.0088,0.0286,-0.0121,0.0518,-0.0093,0.0780
39.5000,14.3333,26.9870,-0.0439,-0.0028,-0.0356,0.0447,-0.0396,0.0666,-0.0397,0.0756
39.5833,14.3333,27.0096,-0.0692,0.0121,-0.0600,0.0559,-0.0611,0.0750,-0.0594,0.0665
39.6667,14.3333,27.0076,-0.0707,0.0193,-0.0626,0.0584,-0.0626,0.0753,-0.0507,0.0498
39.7500,14.3333,26.9789,-0.0530,0.0134,-0.0463,0.0491,-0.0456,0.0664,-0.0199,0.0356
39.8333,14.3333,26.9641,-0.0340,-0.0020,-0.0279,0.0286,-0.0268,0.0462,-0.0002,0.0190
39.9167,14.3333,26.9702,-0.0151,-0.0153,-0.0098,0.0120,-0.0071,0.0286,0.0159,0.0083
40.0000,14.3333,26.9680,-0.0046,-0.0263,-0.0011,-0.0007,0.0035,0.0173,0.0235,0.0053
40.0833,14.3333,26.9357,0.0008,-0.0282,0.0034,-0.0034,0.0072,0.0186,0.0085,0.0140
40.1667,14.3333,26.8678,0.0069,-0.0225,0.0097,0.0032,0.0099,0.0295,-0.0099,0.0302
40.2500,14.3333,26.8030,0.0151,-0.0121,0.0188,0.0127,0.0143,0.0394,-0.0021,0.0380
40.3333,14.3333,26.7394,0.0134,-0.0018,0.0197,0.0192,0.0091,0.0424,-0.0051,0.0370
40.4167,14.3333,26.7331,-0.0091,0.0053,0.0004,0.0234,-0.0083,0.0400,-0.0162,0.0240
40.5000,14.3333,26.8683,-0.0394,0.0003,-0.0289,0.0177,-0.0298,0.0263,-0.0185,0.0105
40.5833,14.3333,27.0387,-0.0306,-0.0095,-0.0240,0.0106,-0.0239,0.0117,-0.0087,0.0040
40.6667,14.3333,27.8700,-0.0063,-0.0079,-0.0193,0.0118,-0.0245,0.0105,-0.0099,0.0051
42.1667,14.3333,27.4776,0.0134,0.0003,0.0238,-0.0246,-0.0026,-0.0071,-0.0229,-0.0060
42.2500,14.3333,27.3848,0.0223,-0.0163,0.0193,-0.0308,-0.0017,-0.0065,-0.0288,-0.0070
42.3333,14.3333,26.9457,0.1242,-0.0697,0.0988,-0.0830,-0.0046,-0.0035,-0.0313,-0.0064
42.4167,14.3333,26.7080,0.1632,-0.1225,0.1179,-0.1202,0.0043,-0.0113,-0.0339,-0.0051
42.5000,14.3333,26.3482,0.1122,-0.0959,0.0810,-0.1084,0.0078,-0.0225,-0.0446,-0.0104
42.5833,14.3333,26.0285,0.0320,-0.0494,0.0344,-0.0633,0.0045,-0.0271,-0.0313,0.0171
42.6667,14.3333,25.8392,-0.0115,-0.0249,0.0008,-0.0443,-0.0002,-0.0273,-0.0099,0.0080
42.7500,14.3333,25.7690,-0.0203,-0.0204,-0.0071,-0.0413,-0.0012,-0.0303,0.0000,-0.0006
38.1667,14.4167,27.8945,0.0208,-0.0055,0.0176,0.0142,0.0227,0.0040,0.0079,0.0008
38.2500,14.4167,27.7244,0.0655,-0.0019,0.0685,0.0215,0.0661,0.0077,0.0057,-0.0040
38.3333,14.4167,27.5534,0.0772,-0.0107,0.0826,0.0146,0.0679,0.0019,0.0055,-0.0051
38.4167,14.4167,27.4498,0.0523,-0.0304,0.0563,-0.0008,0.0407,-0.0128,0.0102,0.0068
38.5000,14.4167,27.3641,0.0271,-0.0422,0.0287,-0.0077,0.0178,-0.0154,0.0201,0.0266
38.5833,14.4167,27.2973,0.0087,-0.0452,0.0091,-0.0067,0.0054,-0.0055,0.0238,0.0471
38.6667,14.4167,27.2546,0.0014,-0.0456,0.0011,-0.0046,0.0009,0.0057,0.0193,0.0653
38.7500,14.4167,27.2072,0.0009,-0.0472,0.0004,-0.0050,0.0007,0.0075,0.0101,0.0691
38.8333,14.4167,27.1765,0.0076,-0.0542,0.0061,-0.0104,0.0068,-0.0007,0.0046,0.0546
38.9167,14.4167,27.1447,0.0201,-0.0602,0.0176,-0.0158,0.0193,-0.0086,0.0037,0.0352
39.0000,14.4167,27.1086,0.0317,-0.0638,0.0280,-0.0183,0.0303,-0.0113,0.0004,0.0222
39.0833,14.4167,27.0804,0.0360,-0.0639,0.0324,-0.0162,0.0322,-0.0077,0.0022,0.0216
39.1667,14.4167,27.0223,0.0340,-0.0601,0.0306,-0.0111,0.0279,0.0011,0.0115,0.0314
39.2500,14.4167,26.9833,0.0251,-0.0507,0.0239,0.0006,0.0202,0.0182,0.0149,0.0457
39.3333,14.4167,26.9377,0.0033,-0.0377,0.0048,0.0142,0.0004,0.0352,0.0054,0.0567
39.4167,14.4167,26.9465,-0.0243,-0.0159,-0.0197,0.0338,-0.0235,0.0555,-0.0147,0.0634
39.5000,14.4167,26.9892,-0.0549,0.0050,-0.0470,0.0506,-0.0483,0.0700,-0.0384,0.0618
39.5833,14.4167,27.0179,-0.0721,0.0150,-0.0640,0.0567,-0.0623,0.0728,-0.0482,0.0524
39.6667,14.4167,27.0085,-0.0643,0.0130,-0.0573,0.0501,-0.0560,0.0643,-0.0354,0.0370
39.7500,14.4167,26.9829,-0.0375,0.0011,-0.0308,0.0341,-0.0315,0.0491,-0.0070,0.0246
39.8333,14.4167,26.9835,-0.0166,-0.0159,-0.0101,0.0109,-0.0111,0.0267,0.0088,0.0098
39.9167,14.4167,27.0104,-0.0013,-0.0262,0.0045,-0.0036,0.0038,0.0123,0.0213,0.0033
40.0000,14.4167,27.0183,0.0016,-0.0317,0.0053,-0.0098,0.0058,0.0070,0.0202,0.0046
40.0833,14.4167,26.9865,-0.0022,-0.0269,-0.0005,-0.0051,-0.0007,0.0143,-0.0029,0.0126
40.1667,14.4167,26.9176,-0.0002,-0.0133,0.0002,0.0106,-0.0020,0.0316,-0.0131,0.0226
40.2500,14.4167,26.8539,0.0099,0.0016,0.0113,0.0251,0.0062,0.0444,-0.0067,0.0288
40.3333,14.4167,26.8005,0.0098,0.0146,0.0149,0.0343,0.0040,0.0480,-0.0066,0.0292
40.4167,14.4167,26.7979,-0.0088,0.0240,0.0011,0.0410,-0.0079,0.0472,-0.0131,0.0090
40.5000,14.4167,26.9228,-0.0296,0.0172,-0.0188,0.0348,-0.0231,0.0335,-0.0164,0.0045
40.5833,14.4167,27.0905,-0.0242,-0.0009,-0.0191,0.0231,-0.0233,0.0180,-0.0139,0.0077
40.6667,14.4167,27.9986,-0.0094,-0.0062,-0.0077,0.0201,-0.0238,0.0153,-0.0114,0.0066
42.0833,14.4167,27.6289,-0.0002,-0.0024,0.0172,-0.0225,0.0012,-0.0084,-0.0115,-0.0020
42.1667,14.4167,27.3025,0.0060,-0.0089,0.0165,-0.0251,0.0007,-0.0086,-0.0182,-0.0076
42.2500,14.4167,27.1447,0.0880,-0.0573,0.0743,-0.0676,-0.0070,-0.0063,-0.0233,-0.0092
42.3333,14.4167,26.7451,0.1669,-0.1021,0.1302,-0.1150,0.0102,-0.0127,-0.0259,-0.0091
42.4167,14.4167,26.5045,0.1488,-0.1090,0.1119,-0.1156,0.0177,-0.0273,-0.0277,-0.0088
42.5000,14.4167,26.0999,0.0626,-0.0704,0.0560,-0.0838,0.0121,-0.0326,-0.0254,-0.0039
42.5833,14.4167,25.8346,0.0058,-0.0338,0.0171,-0.0508,0.0057,-0.0330,-0.0146,-0.0014
42.6667,14.4167,25.7223,-0.0175,-0.0258,-0.0032,-0.0450,0.0015,-0.0344,-0.0019,-0.0065
42.7500,14.4167,25.6674,-0.0204,-0.0284,-0.0067,-0.0479,0.0016,-0.0379,0.0050,-0.0139
38.1667,14.5000,27.8681,0.0431,-0.0077,0.0399,0.0108,0.0423,0.0023,0.0131,0.0089
38.2500,14.5000,27.7020,0.0620,0.0002,0.0614,0.0252,0.0602,0.0127,0.0081,-0.0003
38.3333,14.5000,27.5245,0.0898,-0.0072,0.0934,0.0194,0.0778,0.0088,0.0045,-0.0065
38.4167,14.5000,27.4034,0.0665,-0.0298,0.0680,-0.0001,0.0504,-0.0093,0.0038,-0.0042
38.5000,14.5000,27.2901,0.0340,-0.0477,0.0340,-0.0132,0.0166,-0.0217,0.0110,0.0044
38.5833,14.5000,27.2113,0.0108,-0.0592,0.0106,-0.0206,-0.0008,-0.0225,0.0129,0.0160
38.6667,14.5000,27.1682,0.0013,-0.0658,0.0009,-0.0247,-0.0028,-0.0198,0.0130,0.0299
38.7500,14.5000,27.1265,0.0008,-0.0684,-0.0007,-0.0262,0.0020,-0.0184,0.0134,0.0353
38.8333,14.5000,27.1015,0.0075,-0.0719,0.0050,-0.0285,0.0099,-0.0201,0.0144,0.0324
